TCP | 03/29/1999 08:16:13 | 172.16.114.168:2000 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4249 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:54:26 | 172.16.117.111:21521 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:31315 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5396 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2737 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:49:55 | 172.16.116.194:16436 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:43:29 | 172.16.114.207:10446 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:06:14 | 172.16.112.149:25724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:14 | 172.16.112.149:12393 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24485 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2589 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:52:33 | 172.16.112.149:19529 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:58:40 | 172.16.117.52:32039 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:47:57 | 172.16.114.148:14727 | 207.46.150.213:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26728 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:59:40 | 172.16.112.149:4805 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18500 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:08 | 172.16.114.148:2371 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:04:49 | 172.16.116.44:20672 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:57:20 | 172.16.112.149:28073 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:47:06 | 197.182.91.233:3145 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19559 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5365 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.112.149:28755 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:31 | 172.16.117.52:22899 | 194.131.104.216:80 | Normal
TCP | 03/29/1999 08:51:38 | 172.16.117.111:18443 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12677 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17690 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18457 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20579 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:17:02 | 172.16.114.148:2035 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2137 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:58:38 | 172.16.112.149:31318 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:09 | 172.16.113.204:13086 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10286 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:8867 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14347 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:23850 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18520 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:46:19 | 172.16.117.52:12802 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.114.207:13513 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:01:33 | 172.16.112.149:10613 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:35 | 172.16.112.149:23102 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:16 | 172.16.116.44:27755 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:04:41 | 172.16.112.149:20562 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:49 | 172.16.112.149:8804 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9268 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24356 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:4157 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:53:59 | 172.16.112.149:20608 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.116.194:16039 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:57:52 | 172.16.112.149:29316 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18479 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2678 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4188 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.112.149:21275 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:34:16 | 172.16.112.20:53 | 192.168.1.20:53 | Normal
TCP | 03/29/1999 09:01:12 | 172.16.116.194:9854 | 131.84.1.34:80 | Normal
TCP | 03/29/1999 09:05:41 | 172.16.112.149:23881 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.112.149:28752 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7463 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26673 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6865 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4805 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10289 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:06 | 172.16.112.149:12368 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:10 | 172.16.116.44:25383 | 132.25.1.25:80 | Normal
TCP | 03/29/1999 08:53:59 | 172.16.112.149:20609 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13885 | 208.246.240.242:80 | Normal
TCP | 03/29/1999 09:03:35 | 172.16.112.149:16512 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:56 | 172.16.116.44:5726 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:03:08 | 172.16.112.149:15432 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8478 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:55:12 | 172.16.116.194:21666 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.112.149:23469 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:34 | 172.16.112.149:14465 | 165.1.76.100:80 | Normal
TCP | 03/29/1999 08:40:11 | 172.16.112.149:7465 | 206.15.114.71:80 | Normal
TCP | 03/29/1999 08:16:28 | 197.182.91.233:2125 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:43:20 | 172.16.112.149:10068 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:18:31 | 195.73.151.50:2128 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:47:25 | 172.16.114.50:1330 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17601 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7972 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24616 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:09 | 172.16.112.149:29978 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:20 | 172.16.112.149:30731 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:49:45 | 172.16.116.44:16417 | 207.25.71.30:80 | Normal
TCP | 03/29/1999 09:06:32 | 172.16.112.149:27229 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:30 | 135.13.216.191:3261 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 09:00:11 | 172.16.112.149:6613 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.112.149:7782 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:50:40 | 172.16.116.194:16657 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 08:59:56 | 172.16.116.44:5695 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17984 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:04:08 | 172.16.112.149:18546 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6236 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23341 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:06:30 | 196.227.33.189:4125 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:47:40 | 172.16.117.52:14551 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17602 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 09:02:58 | 172.16.112.149:14931 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10403 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6868 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:25 | 172.16.117.52:4626 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29720 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21625 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:03:03 | 172.16.112.149:15427 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:00:04 | 172.16.112.149:6210 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.112.149:13428 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28721 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:09 | 172.16.112.149:30238 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:52 | 172.16.112.149:29253 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:44 | 172.16.112.149:32161 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:24 | 172.16.116.44:16512 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:23905 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:57 | 172.16.117.52:8266 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 09:02:25 | 172.16.112.149:12530 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:48 | 172.16.112.149:8248 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21711 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:54:26 | 172.16.117.111:21520 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:00:31 | 195.115.218.108:3962 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:18997 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:01:23 | 172.16.112.149:10351 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7395 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:05:36 | 172.16.112.149:23815 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:40:08 | 172.16.117.52:6739 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:04:31 | 197.218.177.69:4120 | 172.16.113.50:23 | Normal
TCP | 03/29/1999 08:55:19 | 172.16.112.149:22389 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:11:32 | 197.182.91.233:2094 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:01:27 | 172.16.112.149:10356 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:24 | 172.16.116.44:16510 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10256 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:05:41 | 172.16.112.149:24143 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:32 | 172.16.112.149:8223 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:59:11 | 172.16.116.194:2928 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:02:42 | 172.16.112.149:14393 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:55:58 | 172.16.112.149:24630 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:37 | 172.16.116.194:20516 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:47:09 | 172.16.112.100:3891 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 08:48:10 | 172.16.115.87:14870 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14461 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:47 | 172.16.112.149:26270 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:23 | 172.16.117.111:28690 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:58:45 | 172.16.112.149:32486 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10252 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:19062 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29723 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:16:11 | 172.16.114.168:1875 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21530 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:48:28 | 135.13.216.191:3206 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 08:51:04 | 172.16.112.149:16974 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:58:45 | 172.16.112.149:32295 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:53 | 172.16.112.149:14895 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8734 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:54 | 172.16.112.149:9185 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:01 | 172.16.112.149:12337 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.112.149:8218 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:41:08 | 172.16.114.148:8282 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21534 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:38:34 | 172.16.112.149:5143 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25906 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:42 | 172.16.112.149:14394 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6282 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.112.149:26998 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:03 | 172.16.112.149:4624 | 198.245.183.68:80 | Normal
TCP | 03/29/1999 09:05:43 | 194.7.248.153:4123 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:50:24 | 172.16.116.44:16507 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3918 | 207.51.18.23:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12425 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:19059 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:52:32 | 172.16.112.149:19188 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.112.149:4159 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20792 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 09:03:53 | 172.16.116.194:18078 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:41:25 | 172.16.117.52:8308 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:26997 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.112.149:8219 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:02:20 | 172.16.112.149:12446 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:53 | 172.16.112.149:14761 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:52 | 172.16.112.149:29250 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:13 | 172.16.112.149:18555 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:48 | 172.16.112.149:8251 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:52:18 | 172.16.116.194:19125 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:27131 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11713 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:41:21 | 172.16.112.149:8306 | 206.15.114.71:80 | Normal
TCP | 03/29/1999 09:00:54 | 172.16.112.149:9263 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26743 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6414 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4738 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14406 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6346 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:35:13 | 172.16.117.52:2610 | 209.143.199.30:80 | Normal
TCP | 03/29/1999 09:01:55 | 172.16.112.149:12298 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11396 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:24:17 | 194.27.251.21:2330 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.116.44:22642 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:02:01 | 172.16.112.149:12328 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:25977 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:45:17 | 172.16.114.207:12036 | 204.123.2.66:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7268 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:59:29 | 172.16.112.149:4268 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:45 | 172.16.112.149:32359 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4674 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:40 | 172.16.117.52:14544 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18491 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6409 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:56:19 | 172.16.112.149:25187 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:04 | 172.16.112.149:21754 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:15 | 172.16.116.44:27621 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:36:14 | 172.16.112.149:3325 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.116.194:15841 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:57:57 | 172.16.112.149:29569 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:52:32 | 172.16.112.149:19187 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19750 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10474 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4254 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:02:10 | 135.8.60.182:1109 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.116.44:22624 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:47:09 | 172.16.112.100:3890 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 08:57:19 | 172.16.112.149:27940 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.116.44:22639 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:02:36 | 172.16.112.149:13627 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.117.111:29842 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20651 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31569 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:59:01 | 172.16.112.149:1876 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:30 | 172.16.112.149:4338 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:32:56 | 172.16.112.149:1188 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.117.52:8163 | 199.249.19.183:80 | Normal
TCP | 03/29/1999 08:57:15 | 172.16.116.44:27557 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:02:25 | 172.16.112.149:12595 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12426 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:01:01 | 172.16.112.149:9333 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:38 | 172.16.117.52:4223 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2077 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5452 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:04:57 | 172.16.116.44:21146 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:49:56 | 172.16.116.194:16441 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10317 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:02:36 | 172.16.112.149:13681 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7212 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:35:35 | 172.16.114.168:3267 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 08:58:08 | 172.16.112.149:29975 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:30 | 172.16.112.149:4601 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:11:56 | 172.16.112.20:1662 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:38:34 | 172.16.112.149:5144 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:12870 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:11:35 | 197.182.91.233:2096 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20014 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18760 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10295 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:27 | 172.16.117.52:20554 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22819 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:56 | 172.16.117.52:28147 | 151.193.131.161:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.112.149:28746 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:29 | 196.227.33.189:2741 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 09:02:02 | 172.16.116.44:12354 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31633 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26659 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:39 | 172.16.112.149:10986 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:3719 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:40:57 | 172.16.117.52:8272 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4253 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17913 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19566 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:20 | 172.16.116.194:19492 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19562 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:02 | 172.16.116.194:16451 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 09:05:47 | 172.16.112.149:24398 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4193 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:58:44 | 172.16.112.149:32043 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2594 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:43:30 | 172.16.114.207:10562 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7212 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:02:07 | 172.16.112.149:12382 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:13 | 172.16.117.111:25715 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13117 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:02:06 | 135.8.60.182:1104 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 09:04:14 | 172.16.112.149:18734 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20584 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22825 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7720 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:55:19 | 172.16.112.149:22134 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:24 | 172.16.116.44:16511 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:29 | 172.16.112.149:4274 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21686 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10320 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:12930 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:00:33 | 172.16.112.149:8295 | 207.121.184.81:80 | Normal
