TCP | 03/29/1999 08:56:13 | 172.16.112.149:24699 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:10 | 172.16.116.44:25461 | 132.25.1.25:80 | Normal
TCP | 03/29/1999 09:23:24 | 172.16.112.149:12027 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:07 | 172.16.112.149:3410 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:44:23 | 196.227.33.189:18160 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:5139 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:50 | 172.16.112.149:11529 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.116.194:19179 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:50:53 | 197.218.177.69:8254 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:16:52 | 172.16.114.207:24641 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14459 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:58 | 172.16.112.149:13951 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:53 | 172.16.117.111:12037 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:59:01 | 172.16.112.149:1813 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:47:23 | 192.5.41.239:1172 | 172.16.113.50:23 | Normal
TCP | 03/29/1999 12:24:17 | 197.182.91.233:23733 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 09:16:13 | 172.16.112.149:22620 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:01 | 172.16.112.149:11371 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:07 | 172.16.117.111:6225 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4190 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:00:20 | 172.16.116.194:8230 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:33:02 | 196.37.75.158:6184 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:48:25 | 172.16.112.50:32879 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:47:40 | 172.16.117.52:14552 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:51:39 | 172.16.117.111:18447 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:09:23 | 172.16.112.149:4138 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:14 | 172.16.112.149:22584 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:52 | 172.16.114.207:24620 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 11:36:29 | 196.37.75.158:16941 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 09:24:41 | 172.16.112.149:16424 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:20 | 172.16.116.194:8225 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:21:19 | 172.16.112.149:7202 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:13:16 | 172.16.112.149:14607 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:46 | 172.16.112.149:21587 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:20 | 172.16.112.149:30726 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:27 | 172.16.112.149:6718 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:03:11 | 196.37.75.158:14379 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:10:53 | 172.16.114.148:8253 | 204.71.177.201:80 | Normal
TCP | 03/29/1999 08:35:18 | 172.16.117.111:3140 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:00:55 | 172.16.112.149:9276 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:01:25 | 194.27.251.21:8557 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30855 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 11:31:21 | 195.115.218.108:16472 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:19:06 | 172.16.112.149:31434 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:03:26 | 172.16.114.168:1112 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24651 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.112.149:3844 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:43 | 172.16.112.149:7426 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:13 | 172.16.117.52:31432 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 09:04:29 | 172.16.112.149:19745 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10804 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:57:36 | 172.16.112.149:28779 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:31062 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2590 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:03:08 | 172.16.112.149:15489 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:49 | 172.16.116.44:20741 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:17:53 | 172.16.112.149:27749 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:01 | 172.16.112.149:9522 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:27 | 172.16.116.194:30787 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:04:38 | 172.16.116.194:20520 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:12:41 | 172.16.112.149:13248 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:52 | 172.16.112.149:13593 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:21 | 172.16.112.149:8294 | 156.80.1.10:80 | Normal
TCP | 03/29/1999 09:16:52 | 172.16.114.207:24617 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:05:49 | 172.16.116.194:24643 | 205.168.248.10:80 | Normal
TCP | 03/29/1999 09:18:49 | 172.16.114.207:30745 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:03:50 | 172.16.112.149:17523 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18452 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:16:53 | 172.16.114.207:24653 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5642 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 11:13:27 | 195.115.218.108:15052 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:04:46 | 172.16.112.149:20572 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:15 | 172.16.112.50:32843 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:04:36 | 172.16.117.52:20391 | 209.133.83.18:80 | Normal
TCP | 03/29/1999 08:59:11 | 172.16.116.194:2803 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:55:46 | 172.16.112.149:23845 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:18 | 172.16.112.149:31947 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.116.44:22643 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:57:14 | 172.16.112.149:27315 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:04:15 | 172.16.112.149:30840 | 135.13.216.191:25 | Normal
UDP | 03/29/1999 08:19:18 | 172.16.114.50:1081 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:59:20 | 172.16.116.44:4204 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:17:15 | 172.16.112.149:25625 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:13:04 | 172.16.112.149:14347 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:13:11 | 172.16.114.148:23120 | 195.115.218.108:25 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5453 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:21:53 | 172.16.112.149:8332 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 10:13:22 | 194.27.251.21:9879 | 172.16.113.50:25 | Normal
TCP | 03/29/1999 12:49:59 | 197.182.91.233:27305 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 08:36:15 | 172.16.112.149:3392 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 08:47:14 | 172.16.112.149:13309 | 209.67.139.10:80 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17605 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 09:06:01 | 172.16.117.52:24713 | 209.133.83.18:80 | Normal
TCP | 03/29/1999 09:18:48 | 172.16.112.149:30391 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:38:11 | 195.115.218.108:6663 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:56:30 | 172.16.112.149:25662 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:57 | 172.16.112.149:24684 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:55:46 | 196.227.33.189:3334 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:57:31 | 172.16.112.149:28765 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:49 | 172.16.117.111:20805 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:38:51 | 172.16.117.52:6088 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:18:49 | 172.16.114.207:30733 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7273 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:04:47 | 172.16.112.149:20586 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:07 | 172.16.117.111:5692 | 205.158.50.71:80 | Normal
TCP | 03/29/1999 08:58:15 | 172.16.112.149:30368 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:40 | 172.16.117.52:4249 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 08:58:09 | 172.16.112.149:30271 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:08:34 | 172.16.114.148:21976 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 09:09:23 | 172.16.112.149:4132 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:13 | 172.16.112.149:18729 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8347 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:19:40 | 172.16.114.207:2123 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:06:23 | 172.16.116.44:26780 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 09:18:50 | 172.16.114.207:30799 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:24:38 | 172.16.116.44:16417 | 162.140.64.24:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12441 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20786 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 10:22:12 | 172.16.113.84:24683 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 09:18:26 | 172.16.112.149:28997 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:45:29 | 196.37.75.158:12595 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7266 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11649 | 187.187.187.187:80 | Normal
TCP | 03/29/1999 11:22:57 | 196.227.33.189:15894 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:22:52 | 172.16.114.169:10780 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 08:55:58 | 172.16.112.149:24632 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:55 | 172.16.112.149:9328 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 11:38:27 | 196.227.33.189:17211 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:30:15 | 196.37.75.158:5204 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 11:55:58 | 196.37.75.158:18989 | 172.16.114.148:21 | Attack
TCP | 03/29/1999 12:02:33 | 194.27.251.21:20568 | 172.16.112.194:23 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12614 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:03:45 | 172.16.112.149:17059 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18492 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:24:35 | 172.16.112.149:16037 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:24:47 | 135.8.60.182:23784 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10360 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:13:45 | 194.27.251.21:10002 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:41:21 | 172.16.112.149:8292 | 156.80.1.10:80 | Normal
TCP | 03/29/1999 09:04:34 | 172.16.114.148:19952 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:19:50 | 172.16.112.149:2591 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:35:11 | 172.16.114.169:2877 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 12:25:44 | 172.16.112.194:13348 | 195.115.218.108:25 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.117.52:6867 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 12:32:47 | 195.73.151.50:24667 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28801 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:54 | 172.16.114.207:9463 | 137.245.85.134:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10267 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:19:13 | 172.16.112.50:32831 | 199.95.74.97:80 | Normal
TCP | 03/29/1999 09:39:34 | 197.218.177.69:6676 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:08:28 | 172.16.112.149:32738 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:19 | 172.16.112.149:7264 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:41 | 172.16.112.149:13057 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 11:32:17 | 196.227.33.189:16490 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:12:58 | 172.16.112.149:13916 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:22:32 | 172.16.112.149:9964 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:22:04 | 172.16.112.149:9066 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:51 | 172.16.114.207:24605 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:12:02 | 172.16.112.149:11558 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17982 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:45:38 | 172.16.112.149:12359 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6281 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 12:43:11 | 195.73.151.50:26325 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:09:29 | 172.16.112.149:4161 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:37 | 172.16.115.87:15399 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 09:04:46 | 172.16.112.149:20580 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:31:36 | 195.73.151.50:16480 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:18:35 | 209.154.98.104:1027 | 172.16.112.50:23 | Attack
TCP | 03/29/1999 09:50:30 | 197.218.177.69:8239 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:23:12 | 172.16.112.149:11446 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:24:26 | 172.16.114.207:14969 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:14:46 | 172.16.112.149:18805 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 10:54:10 | 195.73.151.50:13145 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:37:38 | 172.16.117.52:4219 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:10:19 | 172.16.112.149:6267 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:25 | 172.16.112.149:22634 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:01:51 | 172.16.114.169:21270 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 09:01:00 | 172.16.112.149:9331 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12415 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:02:36 | 172.16.112.149:13625 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:42 | 172.16.116.194:23782 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:45:39 | 172.16.112.149:12364 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:10:43 | 172.16.112.149:7496 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:39 | 172.16.117.52:14538 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:57:13 | 172.16.112.149:27186 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8735 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:52 | 172.16.112.149:29113 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:56 | 172.16.117.52:28334 | 151.193.131.161:80 | Normal
TCP | 03/29/1999 09:06:09 | 172.16.112.149:25251 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:20:56 | 172.16.112.149:6248 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:32 | 196.227.33.189:4127 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 11:17:47 | 196.227.33.189:15424 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 12:22:45 | 194.7.248.153:23564 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:11:56 | 172.16.112.149:11109 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:15 | 172.16.116.44:27493 | 187.187.187.187:80 | Normal
TCP | 03/29/1999 08:43:30 | 172.16.114.207:10767 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5400 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:37:19 | 135.8.60.182:12385 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 10:32:06 | 172.16.114.148:26700 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 09:37:04 | 196.37.75.158:6309 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:04:49 | 172.16.116.44:20605 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:19:19 | 172.16.112.149:32073 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26722 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 09:24:07 | 172.16.112.149:13477 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:36 | 172.16.112.149:26753 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:07 | 172.16.112.149:11888 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:13:10 | 172.16.112.149:14362 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:34 | 172.16.112.149:16507 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:56 | 172.16.112.149:11306 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:38:51 | 172.16.117.52:5773 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:09:12 | 172.16.112.149:3366 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:46:48 | 197.218.177.69:7702 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10307 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:18:42 | 172.16.112.149:29974 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26684 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 10:28:53 | 172.16.113.84:25814 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:26177 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 09:16:29 | 172.16.112.149:23313 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:01 | 172.16.112.149:2918 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:34 | 172.16.112.149:5148 | 209.67.228.53:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21564 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:56:24 | 172.16.112.149:25317 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:57 | 172.16.112.149:4949 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:08 | 172.16.112.149:21937 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31444 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:05:25 | 172.16.113.204:1203 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4678 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:39 | 172.16.114.207:1623 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:13:11 | 172.16.117.111:14420 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2177 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14497 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:01:12 | 172.16.112.149:10108 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:13 | 172.16.112.149:15688 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:33 | 172.16.112.149:1115 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:27 | 172.16.117.52:20562 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:56:24 | 172.16.112.149:25647 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:44:42 | 172.16.114.148:11905 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 08:47:14 | 172.16.112.149:13245 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:09:17 | 172.16.112.149:3696 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:42 | 172.16.112.149:27167 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:10 | 172.16.112.149:6415 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:38 | 172.16.112.149:8315 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28703 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:44:20 | 195.73.151.50:18038 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 12:39:51 | 194.7.248.153:25197 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 10:03:56 | 195.115.218.108:8953 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:00:27 | 172.16.112.149:8265 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:27174 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 09:03:17 | 172.16.116.44:16140 | 205.131.175.5:80 | Normal
TCP | 03/29/1999 09:25:13 | 172.16.112.149:17258 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:01 | 172.16.112.149:2731 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10321 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:09:41 | 172.16.117.52:4277 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 09:16:07 | 172.16.112.149:22598 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:29:37 | 194.27.251.21:16449 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 12:46:46 | 197.218.177.69:26696 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.112.149:8100 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20603 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5266 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:51 | 172.16.112.149:13256 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23650 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:50:40 | 172.16.116.194:16793 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 09:03:14 | 172.16.112.149:15948 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:18:56 | 197.182.91.233:15429 | 172.16.112.194:25 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.116.44:13181 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:23:18 | 172.16.112.149:11961 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29781 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:01 | 172.16.112.149:9393 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:39:19 | 197.182.91.233:17466 | 172.16.114.168:23 | Normal
TCP | 03/29/1999 08:47:40 | 172.16.117.52:14543 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3145 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:24 | 172.16.112.149:12229 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:42 | 172.16.117.52:2067 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 11:06:39 | 197.182.91.233:14558 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:58:13 | 195.73.151.50:3777 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.112.149:22644 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:43:17 | 197.218.177.69:7196 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:45:05 | 195.115.218.108:7495 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:01:39 | 172.16.112.149:10931 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:31:05 | 195.73.151.50:16451 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 12:24:16 | 197.182.91.233:23729 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:16:02 | 172.16.112.149:22359 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:07 | 172.16.117.52:14811 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:34:48 | 197.218.177.69:6195 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26679 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 12:48:44 | 135.8.60.182:26712 | 172.16.113.50:23 | Normal
TCP | 03/29/1999 09:06:31 | 196.227.33.189:4126 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 09:42:29 | 172.16.113.204:19651 | 195.115.218.108:23 | Normal
TCP | 03/29/1999 08:50:23 | 172.16.112.149:16490 | 165.1.76.100:80 | Normal
TCP | 03/29/1999 08:58:40 | 172.16.117.52:31851 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 09:15:35 | 172.16.112.149:20932 | 207.121.186.144:80 | Normal
